id,name,description
706,شعر زمان ما,«شعر زمان ما» نام عام کتاب هایی است که انتشارات نگاه هرچند ماه یکبار، یکی از مجلدات آن را انتشار خواهد داد. با این منظور که خوانندگان و علاقمندان شعر این زمان خاصه دانشجویان و شاعران جوان بتوانند با فضای راستین شعر این روزگار، که صور گوناگون آن، صرفآ در آثار چند شاعر پیشرفته امروز تجلی یافته است، آشنایی یابند.چنین کتاب هایی، ضمن اینکه موفق ترین شعرهای هر شاعر را به عنوان متن دربر خواهد داشت، نیز شامل مقدمه ای خواهد بود که بیش یا کم مسیر خاص خود شاعر را از آغاز ایام شاعری او تا امروز نشان خواهد داد. و درست از همین جاست که این مجلدات با منتخبات و برگزیده های معمول و متداول تفاوت می کند.این مقدمه، همه مختصات و کیفیات شعر شاعر و همه جوانب کار او را دربر خواهد داشت: چگونگی سرایش، زبان وسیله و زبان شعر، محتوا، «دید» و جهان بینی، تأثیرپذیری و تأثیرگذاری، ساختمان خاص و فضای ویژه و به طور کلی ضعف ها و قدرت های او را… و…بدیهی است کتابی از این دست، وقتی به نسبت کامل و جامع خواهد بود که در عین حال، راه ورود به فضای ویژه اشعار هر شاعر را که در حقیقت مربوط به زبان ویژه شعری اوست حتی الامکان نشان دهد.
311,دهه 1800 میلادی,دهه ی 1800 میلادی به خاطر حوادثی چون جنگ های ناپلئون، به اوج رسیدن تجارت برده در ایالات متحده و شروع جنگ روسیه و ترکیه، دوران پرفراز و نشیب و پرتلاطمی بود و موضوعات زیادی را در اختیار هنرمندان و نویسندگان عصر گذاشت.
315,دهه 1840 میلادی,دهه ی 1840، دهه ای پرفراز و نشیب بود و در طول این دوره تاریخی، بسیاری از کشورها، به خصوص در اروپا، قیام ها و تغییرات زیادی را تجربه کردند. رمان های بزرگی چون دیوید کاپرفیلد، بازار خودفروشی، جین ایر و بلندی های بادگیر در این دهه به دنیای ادبیات پیوستند.
895,فهرست برترین آثار غیرداستانی,کتاب های غیرداستانی، طیفی بسیار وسیع از آثار ادبی را شامل می شوند: از روایت هایی هیجان انگیز درباره ی جنگ گرفته تا متون تأثیرگذار فمینیستی، تلاش هایی باورنکردنی برای بقا، زندگی نامه های آموزنده و بررسی گوشه و کنارهای آشکار و نهان زندگی انسان ها. فهرست پیش رو، دربردارنده ی برترین آثار غیرداستانی است که از ترکیب دو فهرست معتبر روزنامه «گاردین» و نهاد انتشاراتی «مدرن لایبرری» به وجود آمده است.
789,برترین رمان های پادآرمان شهری و پسارستاخیزی,از مجموعه ی «عطش مبارزه» گرفته تا سریال هایی همچون «مردگان متحرک»، داستان های پادآرمان شهری و پسارستاخیزی این روزها به محبوبیت فوق العاده بالایی دست پیدا کرده اند، و خبری از کم شدن طرفداران این دو ژانر نیز به گوش نمی رسد. مرز میان این دو ژانر جذاب، با وجود تفاوت های بنیادینی که با هم دارند، در بسیاری از موارد محو و محوتر شده است. فهرست پیش رو، دربردارنده ی پنجاه اثر برتر در این دو ژانر به انتخاب کاربران سایت «گودریدز» است.
921,فهرست برترین کتاب ها درباره نویسندگی,اگر نویسنده هستید یا می خواهید روزی به یک نویسنده تبدیل شوید، به احتمال زیاد با برترین کتاب ها در این زمینه آشنایی مختصری دارید. اما در مورد این هنر بسیار گسترده و در حین حال بسیار شخصی، هر چه بدانید باز هم کم است! به همین خاطر در این فهرست، آثاری قرار گرفته که نویسندگان در آن ها علاوه بر پرداختن به مهارت ها و جنبه های مختلف هنر نویسندگی، به تأثیرات ماندگار آن در افکار و شیوه ی زندگی خود نیز پرداخته اند. این فهرست که از ترکیب لیست های ارائه شده در سایت های Medium و BookRiot به وجود آمده، به شما کمک می کند به نویسنده ای به مراتب بهتر تبدیل شوید.
1005,فهرست کتاب های برگزیده درباره «جامعه شناسی»,«جامعه شناسی» به ما کمک می کند تا بتوانیم نگاهی نزدیک تر به واقعیت را به جوامع مختلف داشته باشیم؛ این که چگونه بخش های مختلف یک جامعه ایجاد می شوند و تغییر می کنند، و این که این تغییرات اجتماعی، چه پیامدهایی را به دنبال دارند. این علم همچنین ما را قادر می سازد به درکی بهتر از نیروهای اجتماعی برسیم که رفتار انسان ها را شکل می دهند. فهرست پیش رو که از ترکیب لیست های Sociology Group، The Society Pages و List Muse به وجود آمده، برخی از برترین کتاب ها در مورد «جامعه شناسی» را در خود جای داده است.
310,دهه 1790 میلادی,در دهه ی 1790 میلادی، شهروندان فرانسوی در پاریس، اتحاد و آشتی ملی در این کشور را جشن گرفتند، کشور پادشاهی دانمارک-نروژ، اولین کشور در جهان شد که برده داری را غیرقانونی اعلام کرد و در نیویورک، قانونی به تصویب رسید که هدفش، حذف تدریجی برده داری در این ایالت بود. رویدادهایی از این دست در دهه ی 1790، باعث به وجود آمدن تغییراتی بنیادین در فرهنگ و ادبیات ملت های مختلف جهان شد.
417,فهرست برترین آثار فلسفی گودریدز,فهرست پیش رو، دربردارنده ی برترین آثار فلسفی تمام تاریخ است که با نظر مستقیم هزاران هزار مخاطب و علاقه مند به حوزه ی فلسفه ی جهان در سایت معتبر گودریدز به وجود آمده است. این فهرست ارزشمند، برترین و تأثیرگذارترین آثار فلسفی خلق شده در همه ی زمان ها و فرهنگ ها را گرد هم آورده و بدون تردید، راهنمایی فوق العاده کاربردی برای دوست داران این حوزه است.
430,جایزه GetAbstract,جایزه ی getAbstract، جایزه ای بین المللی است و بر کتاب هایی تجاری تمرکز دارد که تأثیر چشمگیری در سطح جهان داشته اند. همه ساله از سال 2001، بیش از ده هزار کتاب غیرداستانی انگلیسی و آلمانی برای دریافت این جایزه مورد ارزیابی قرار می گیرند. هیئت داوران، هر سال ده نامزد و چهار برنده ی انگلیسی و آلمانی را انتخاب می کنند.
926,فهرست برترین کتاب های نقد ادبی,درک کامل و تحلیل کتاب هایی که در قفسه های کتابفروشی های جهان به چشم می خورد، کار آسانی نیست. برخی از برجسته ترین ذهن ها در دنیای نقد ادبی، در کنار خود نویسندگان، در طول تاریخ تلاش کرده اند به این سوالات پاسخ دهند: چه چیزی ادبیات قابل قبول را به وجود می آورد؟ یا اصلا چه چیزی ادبیات را به وجود می آورد؟ سلایق شخصی چقدر در این تصمیم گیری اهمیت دارد؟ خوشبختانه در جهان نقد ادبی، نام ها و آثاری به چشم می خورند که می توانند در پیدا کردن پاسخ این سوالات به ما کمک های فراوانی کنند. فهرست پیش رو که از ترکیب لیست های Abebooks، Goodreads و Lithub به وجود آمده، برترین کتاب های نقد ادبی در سراسر جهان را در خود جای داده است.
974,فهرست برترین کتاب ها با «راوی غیرقابل اعتماد»,هر وقت با یک راوی «اول شخص» در داستان ها مواجه می شویم، به عنوان مخاطب می دانیم که به جای مشاهده ی مستقیم رویدادها، در حال خواندن نسخه ای از داستان هستیم که راوی در اختیارمان گذاشته است. به همین خاطر شاید بتوان گفت همه ی راویان «اول شخص»، به نوعی غیرقابل اعتماد هستند؛ این نکته اما در مورد برخی از راویان، بیش از سایرین نمود دارد. راوی داستان، زمانی «غیرقابل اعتماد» است که دلایلی برای شک کردن به روایت او از رویدادها وجود دارد. این گونه راوی به خاطر عدم ثبات روانی، حفظ وجهه ی خود یا دلایل دیگر، کل یا بخشی از حقیقت را با مخاطبین در میان نمی گذارد. فهرست پیش رو که از ترکیب لیست های BookRiot و Guardian به وجود آمده، برخی از برترین کتاب ها با «راوی غیرقابل اعتماد» را در خود جای داده است.
1283,نگهدارنده کتاب (غش گیر),غش گیر یا نگهدارنده کتاب ابزاری بسیار پرکاربرد است که از آن برای مرتب کردن کتاب در قفسه ها استفاده می شود.
49,جایزه ی بادبادک طلایی,جایزه ی بادبادک طلایی (Golden Kite) از سال ۱۹۷۱ از سوی انجمن نویسندگان وتصویرگران کتاب کودک به صورت سالانه به بهترین کتاب داستانی، غیر داستانی، متن کتاب های تصویری و تصویرگری کتاب های مصور اهدا می شود.نویسنده و تصویرگر برنده، افزون بر جایزه ی ۲۵۰۰ دلاری، هزینه ی سفر به لوس آنجلس برای شرکت در جشن دریافت جایزه را دریافت می کند. این جشن هر سال در ماه آگوست برگزار می شود. از سوی هیئت مدیره ی SCBWI، جایزه ای برابر با ۱۰۰۰ دلار برای ویراستاران کتاب های برنده و مدیر هنری کتاب های تصویری برنده در بخش تصویر نیز اهدا می شود که در نوع خود بی نظیر است. افزون بر چهار کتاب برنده ی جایزه، چهار کتاب برگزیده نیز از سوی هئیت داوران اعلام می شود. جایزه ی بادبادک طلایی تنها جایزه ی ادبیات کودکان و نوجوانان است که از سوی همتایان نویسندگان و تصویرگران داوری می شود و تنها به اعضا ی این انجمن اهدا می شود.
55,جایزه ی ملی کتاب آمریکا,جایزه ی کتاب ملی (انگلیسی: National Book Award) مجموعه ای از جوایز سالانه ی ادبی در ایالات متحده ی آمریکا است. در مراسم نهایی جایزه ی کتاب ملی که هر سال در ماه نوامبر برگزار می گردد، بنیاد کتاب ملی، جایزه ی کتاب ملی (شامل بخش های داستانی، غیرداستانی، شعر و ادبیات کودک و نوجوان) و دو جایزه ی یک عمر دستاورد را به نویسندگان اهدا می کند.جایزه ی کتاب ملی در سال ۱۹۳۶ به دست انجمن کتاب فروشان آمریکا بنیاد نهاده شد، در طول جنگ جهانی دوم فعالیتی نداشت و سپس در سال ۱۹۵۰ توسط ۳ سازمان فعال در صنعت کتاب، مجددا راه اندازی شد. نویسندگان و ناشران غیر آمریکایی، پیش از جنگ واجد شرایط دریافت جایزه بودند ولی در حال حاضر جایزه به نویسندگان آمریکایی برای کتاب هایی اهدا می شود که در حدود سال اهدای جایزه در آمریکا منتشر شده باشد.
