id,name,description
20,ادبیات اقتباسی,ادبیات اقتباسی، ژانری است که در آن، هنرمند با الهام گرفتن از اثری کهن، دست به آفرینشی دوباره بزند و اثر اولیه را به گونه ای دیگر بیافریند. در واقع، اثر جدید، دقیقا همان اثر اولیه نیست، بلکه تنها رگه هایی از اثر اولیه در آن دیده می شود. پایه و اساس بازآفرینی، تخیل است و کتاب بازآفریده شده، اثری است مستقل، تازه و بدیع. در بازآفرینی می توانیم از هر زاویه ای که بخواهیم وارد ساختار شویم و ساختمان اثر را به کلی در هم ریزیم.
170,دهه 1980 میلادی,نویسندگان در دهه ی 1980 میلادی، واکنش خود نسبت به تغییرات فرهنگی را در آثارشان به عموم نشان دادند. رویدادها و ویژگی های شاخص این دوره، مصرف گرایی، جنگ های فالک لند، رشد شرکت های خصوصی و بحران ایدز بود و نویسندگان ،علاوه بر پرداختن به این مسائل، سوالاتی درباره ی جنسیت، طبقه ی اجتماعی، نژاد و هویت ملی مطرح می کردند.
366,لیست برترین رمان های ادبیات نوجوان,"سازمان رسانه ای رادیوی عمومی ملی مشهور به ان پی آر، طی یک نظرسنجی عمومی که 75,220 نفر در آن شرکت کردند، از مخاطبین خود خواست تا به برترین رمان های ادبیات نوجوان رأی دهند.همچنین نشریه تایمز در سال 2015 با مشارکت موسسات مختلف ادبی مرتبط با ادبیات نوجوانان و برخی نویسندگان و کتابفروشی های مستقل فهرستی را تحت عنوان صد کتاب برتر ادبیات نوجوان منتشر کرده است.لیست پیش رو، از میان نتیجه ی نظرسنجی رادیوی ان پی آر و فهرست نشریه تایمز می باشد. که مستقیما به وسیله ی مخاطبین و خوانندگان ادبیات داستانی به وجود آمده و شامل بهترین و ارزشمندترین رمان های مربوط به نوجوانان است."
782,برترین آثار داستانی با شخصیت اصلی زن,برترین شخصیت های زن در دنیای داستان ها، تا مدت ها پس از پایان کتاب، در ذهن مخاطبین خود باقی می مانند. به عنوان مثال، شخصیت «جین ایر» (و تمام آرزوها و احساساتش) آنقدر برای مخاطبین واقعی می شود که انگار او را از نزدیک دیده اند و کامل می شناسند. کتاب های این فهرست، طیفی گسترده و شگفت انگیز از شخصیت های اصلی زن را به ما معرفی می کنند. این شخصیت ها شاید جوان یا پیر، و مهربان یا پلید باشند، اما همگی بدون استثنا، به یاد ماندنی هستند.
1115,فهرست رمان های برگزیده در «ژانر ماجرایی»,فراموش کردن نخستین رمان ماجرایی که می خوانیم، معمولا کار سختی است: اولین مواجه ی تخیل ما با دنیاهایی سرشار از گنج های مدفون، سرزمین های ناشناخته و جنگل های دورافتاده چیزی نیست که به این راحتی ها از یاد برود. فهرست پیش رو که از ترکیب لیست های «Barnes & Noble» و «Bona Fide Bookworm» به وجود آمده، برخی از برترین رمان ها در «ژانر ماجرایی» را در اختیار علاقه مندان قرار می دهد.
397,درام,
435,فهرست برترین آثار داستانی ایران,این فهرست، دربردارنده ی برترین، تأثیرگذارترین و پرطرفدارترین آثار داستانی نوشته شده توسط نویسندگان بزرگ ایران، چهره هایی شاخص همچون صادق هدایت، عباس معروفی، بزرگ علوی، جلال آل احمد، سیمین دانشور و بسیاری دیگر است و در آن می توان بهترین داستان های ادبیات غنی کشورمان را یافت.
699,نویسندگی,
125,داستان حماسی,حماسه، گونه ای از متون وصفی است که به توصیف اعمال پهلوانی و افتخارات و بزرگی های قومی یا فردی می پردازد. داستان های حماسی امروزی اغلب از مفاهیم حماسه های کهن در قالب زندگی معاصر بهره می برند و همان موضوعات را به شکلی مدرن تر مورد بررسی قرار می دهند.
285,ادبیات نمایشی,ادبیات نمایشی، گونه ای از ادبیات است که برای اجرا در صحنهٔ تئاتر یا مکان های دیگر تنظیم و نوشته شده باشد و نمایشنامه، فیلمنامه و تعزیه نامه و امثال این ها را در بر می گیرد. گونه های مختلف ادبیات نمایشی تقریبا در همه ی جوامع ابتدایی و یا پیشرفته به چشم می خورند و در طول تاریخ، تأثیر شگرفی بر روند تکامل جوامع داشته اند.
129,داستان دینی,داستان دینی به آثاری اطلاق می گردد که بیانگر دیدگاه و آرا، و منعکس کننده ی مضامین کتب الهی و تاریخ پیامبران باشند. تمرکز اصلی این آثار داستانی، مسائل مربوط به مذهب و تأثیرات آن در زندگی شخصیت های داستان است.
